Time (hr),MX03 (uL/min),MX04 (uL/min)
1.11196,83.11264,84.54287
1.11198,83.35812,84.6272
1.112,83.54999,84.72587
1.11202,83.75586,84.79756
1.11204,84.03309,84.92798
1.11206,84.2632,85.03655
1.11208,84.45917,85.14956
1.1121,84.7323,85.29261
1.11211,84.99212,85.41791
1.11213,85.20346,85.56471
1.11215,85.4858,85.68728
1.11218,85.77122,85.86311
1.11219,86.01157,86.02118
1.11221,86.26695,86.17481
1.11223,86.56706,86.37556
1.11225,86.83747,86.54798
1.11226,87.09728,86.73165
1.11228,87.29153,86.94606
1.1123,86.88457,87.20519
1.11233,87.15053,87.41891
1.11234,84.89755,87.88323
1.11236,83.23726,88.39842
1.11238,82.95183,88.73813
1.1124,82.91086,88.98804
1.11241,82.88116,89.2301
1.11243,82.8098,89.50391
1.11246,82.65309,89.77874
1.11248,82.52301,90.04436
1.1125,82.38098,90.37519
1.11251,82.14165,90.66437
1.11253,81.9269,90.96481
1.11255,81.70191,91.29735
1.11257,81.39396,91.64081
1.11258,81.08054,91.98051
1.11261,80.76884,92.31135
1.11263,80.42606,92.7108
1.11265,80.0208,93.0645
1.11266,79.62886,93.42436
1.11268,79.25057,93.82723
1.1127,79.45678,94.15328
1.11272,79.12698,94.53976
1.11273,79.76918,94.79752
1.11276,82.25194,94.94262
1.11278,82.49332,95.18503
1.1128,82.3308,95.54453
1.11281,82.09626,95.66437
1.11283,81.86478,95.57526
1.11285,81.67803,96.12937
1.11287,81.77636,91.56911
1.11289,81.84771,90.68587
1.11291,81.79991,90.8279
1.11293,81.67018,90.87639
1.11295,81.43324,90.92418
1.11297,81.24683,90.86512
1.11298,81.15534,90.81288
1.113,80.97917,90.77669
1.11302,80.79003,90.66232
1.11305,80.69546,90.53257
1.11306,80.58654,90.35846
1.11308,80.40184,90.18502
1.1131,80.3257,89.93203
1.11312,80.2803,89.69474
1.11313,80.11778,89.48374
1.11315,80.01706,89.16554
1.11317,79.98736,88.85998
1.1132,79.86478,88.53291
1.11321,79.75621,88.15804
1.11323,79.76406,87.73538
1.11325,79.70124,87.33695
1.11327,79.58106,86.95593
1.11329,79.57457,86.44211
1.1133,79.56399,85.97608
1.11333,79.46225,85.48103
1.11335,79.42879,85.36632
1.11337,79.44246,85.19424
1.11338,79.37827,84.52234
1.1134,78.99451,89.17477
1.11342,78.77362,89.62441
1.11344,78.64388,89.26968
1.11345,78.61145,88.99314
1.11348,78.70329,88.66777
1.1135,78.74596,88.43937
1.11352,78.68792,88.2195
1.11353,78.74119,87.98392
1.11355,78.8122,87.75245
1.11357,78.77806,87.55306
1.11359,78.81869,87.3687
1.11361,78.93034,87.11742
1.11363,78.93205,86.96447
1.11365,78.94025,86.79308
1.11367,79.04814,86.59266
1.11368,79.09901,86.41615
1.1137,79.09252,86.25705
1.11372,79.21441,86.10547
1.11374,79.31888,85.90608
1.11376,79.32673,85.78523
1.11378,79.41243,85.65617
1.1138,79.54626,85.4875
1.11382,79.58791,85.37348
1.11384,79.66508,85.24954
1.11385,79.83306,85.1396
1.11387,79.92627,85.00099
1.11389,79.9785,84.9235
1.11392,80.14136,84.8255
1.11393,80.28134,84.70157
1.11395,80.33733,84.63602
1.11397,80.51179,84.54554
1.11399,80.69103,84.4735
1.114,80.77877,84.3943
1.11402,80.91124,84.35401
1.11404,81.11198,84.3069
1.11407,81.24206,84.2294
1.11408,81.36634,84.21438
1.1141,81.58826,84.1676
1.11412,81.77057,84.14098
1.11414,81.88017,84.12151
1.11416,82.09116,84.11538
1.11417,82.2984,84.1205
1.1142,82.44248,84.08739
1.11422,82.64971,84.1246
1.11424,82.90031,84.12904
1.11425,83.07545,84.14987
1.11427,83.25298,84.18641
1.11429,83.50802,84.22157
1.11431,83.72584,84.26938
1.11432,83.90952,84.29806
1.11435,84.18642,84.37556
1.11437,84.43599,84.43668
1.11439,84.62684,84.49746
1.1144,84.8771,84.59032
1.11442,85.13316,84.64869
1.11444,85.32606,84.7221
1.11446,85.5507,84.76887
1.11448,85.8235,84.87744
1.1145,86.056,84.96654
1.11452,86.26938,85.04746
1.11454,86.54353,85.18231
1.11456,86.81052,85.28849
1.11457,87.04098,85.41617
1.11459,87.31752,85.53463
1.11461,86.90545,85.75621
1.11463,87.01367,85.91189
1.11465,86.18438,86.17376
1.11467,83.44419,86.6811
1.11469,82.9331,87.00271
1.11471,82.82282,87.22156
1.11472,82.79175,87.40218
1.11474,82.72791,87.60975
1.11476,82.56233,87.82757
1.11479,82.41961,88.02491
1.1148,82.26256,88.29668
1.11482,82.04201,88.53192
1.11484,81.80849,88.77945
1.11486,81.57188,89.05565
1.11488,81.29397,89.33049
1.11489,80.94197,89.61488
1.11491,80.62002,89.89313
1.11494,80.29534,90.22908
1.11495,79.87745,90.52748
1.11497,79.47731,90.83406
1.11499,79.07751,91.17821
1.11501,79.06011,91.46192
1.11503,78.96827,91.77807
1.11504,78.50497,92.09525
1.11507,81.50702,92.16762
1.11509,82.14308,92.31887
1.11511,82.03451,92.59849
1.11512,81.81157,93.00921
1.11514,81.51386,93.39158
1.11516,81.28955,93.77157
1.11518,81.12602,94.14918
1.11519,80.87542,94.58414
1.11521,80.64941,94.9754
1.11524,80.50397,95.34754
1.11526,80.32165,95.33013
1.11527,80.12329,95.33321
1.11529,79.98774,95.84226
1.11531,80.1885,91.04881
1.11533,80.24347,90.37554
1.11535,80.20352,90.51928
1.11537,80.0854,90.54898
1.11539,79.86928,90.578
1.11541,79.71973,90.51314
1.11543,79.66579,90.44008
1.11544,79.49952,90.39434
1.11546,79.34965,90.25606
1.11548,79.29913,90.11266
1.1155,79.2025,89.92796
1.11552,79.05126,89.72994
1.11554,79.01848,89.46944
1.11556,78.9857,89.21986
1.11558,78.84674,89.00067
1.11559,78.79894,88.67121
1.11561,78.80714,88.35711
1.11563,78.70848,88.01808
1.11566,78.6518,87.61829
1.11567,78.6955,87.20176
1.11569,78.65727,86.78558
1.11571,78.57738,86.39603
1.11573,78.62176,85.87366
1.11575,78.63815,85.39739
1.11576,78.57328,84.9037
1.11578,78.58045,84.85556
1.11581,78.63336,84.59029
1.11583,78.58113,84.04744
1.11584,78.19362,88.78523
1.11586,78.04511,89.06144
1.11588,77.97205,88.70875
1.1159,77.99253,88.43631
1.11591,78.12364,88.12016
1.11594,78.18817,87.89107
1.11596,78.17247,87.67085
1.11598,78.2725,87.42504
1.11599,78.36707,87.19697
1.11601,78.37389,86.99724
1.11603,78.46505,86.8057
1.11605,78.61185,86.55716
1.11606,78.64497,86.39738
1.11609,78.69994,86.22189
1.11611,78.85289,86.02047
1.11613,78.9396,85.85147
1.11614,78.98433,85.68827
1.11616,79.15367,85.53224
1.11618,79.28785,85.34037
1.1162,79.33701,85.22257
1.11622,79.47836,85.08771
1.11624,79.64804,84.91256
1.11626,79.7228,84.80365
1.11628,79.86073,84.67289
1.1163,80.06729,84.56056
1.11631,80.19155,84.42571
1.11633,80.30934,84.36597
1.11635,80.54081,84.30145
1.11637,80.73815,84.19835
1.11639,80.87095,84.16762
1.11641,81.11608,84.09832
1.11643,81.34893,84.04643
1.11645,81.4995,83.99147
1.11646,81.69683,83.95971
1.11648,81.9505,83.92899
1.1165,82.13111,83.86242
1.11653,82.32298,83.86788
1.11654,82.59576,83.84638
1.11656,82.82383,83.8235
1.11658,82.99385,83.82179
1.1166,83.25742,83.82554
1.11662,83.50631,83.84056
1.11663,83.70159,83.8228
1.11665,83.96619,83.87299
1.11668,84.25468,83.89177
1.1167,84.47524,83.91499
1.11671,84.71731,83.96518
1.11673,85.01058,84.00853
1.11675,85.26903,84.06794
1.11677,85.50324,84.09969
1.11678,85.817,84.18812
1.11681,86.10448,84.26323
1.11683,86.34347,84.32161
1.11685,86.6405,84.42609
1.11686,86.94572,84.51076
1.11688,87.21407,84.61899
1.1169,87.5111,84.70947
1.11692,87.36292,84.8935
1.11694,87.25436,85.03757
1.11695,87.52168,85.16014
1.11698,84.31923,85.64904
1.117,83.42267,85.98226
1.11702,83.25811,86.20725
1.11703,83.24616,86.35371
1.11705,83.21031,86.53056
1.11707,83.09457,86.71151
1.11709,82.95698,86.87881
1.11711,82.81563,87.1096
1.11713,82.64834,87.30148
1.11715,82.40832,87.52032
1.11717,82.18674,87.75829
1.11718,81.9515,87.99079
1.1172,81.61794,88.24309
1.11722,81.30624,88.47764
1.11724,80.99521,88.77195
1.11726,80.60429,89.03518
1.11728,80.2185,89.30489
1.1173,79.82724,89.61489
1.11732,79.53704,89.89349
1.11733,79.73369,90.1475
1.11735,79.24786,90.44076
1.11737,81.39501,90.58621
1.1174,82.69716,90.64698
1.11741,82.70194,90.84534
1.11743,82.51177,91.20212
1.11745,82.23284,91.54968
1.11747,81.97815,91.89962
1.11749,81.82042,92.24002
1.1175,81.60294,92.63401
1.11752,81.35507,92.98738
1.11755,81.19767,93.33084
1.11757,81.03311,93.73712
1.11758,80.79207,94.10857
1.1176,80.63707,94.48413
1.11762,80.52167,94.85628
1.11764,80.2977,95.28407
1.11765,80.11641,95.67499
1.11767,80.01638,96.04167
1.1177,79.87059,95.9372
1.11772,79.70228,96.03381
1.11773,79.63399,96.40971
1.11775,79.90541,91.51794
1.11777,79.9614,91.00787
1.11779,79.94091,91.13965
1.11781,79.85147,91.16082
1.11783,79.67325,91.16867
1.11785,79.57595,91.10449
1.11787,79.5582,91.02152
1.11789,79.42095,90.97441
1.1179,79.31682,90.82452
1.11792,79.30863,90.67601
1.11794,79.23216,90.49164
1.11796,79.12428,90.27689
1.11798,79.1451,90.02458
1.118,79.14203,89.77091
1.11802,79.03585,89.54046
1.11804,79.03142,89.20417
1.11805,79.06625,88.87949
1.11807,78.99318,88.54285
1.11809,78.99796,88.12906
1.11811,79.07785,87.7122
1.11813,79.05976,87.29739
1.11815,79.02391,86.89213
1.11817,79.11302,86.36943
1.11819,79.14887,85.88325
1.1182,79.12087,85.39093
1.11822,79.16833,85.39878
1.11824,79.25847,85.0502
1.11827,79.20999,84.78252
1.11828,78.86244,89.36839
1.1183,78.77469,89.47491
1.11832,78.75182,89.10857
1.11834,78.8184,88.82963
1.11836,78.98568,88.50939
1.11837,79.07513,88.27211
1.11839,79.09835,88.03926
1.11842,79.2414,87.7733
1.11844,79.35952,87.54386
1.11845,79.39776,87.32706
1.11847,79.53638,87.13246
1.11849,79.70641,86.88493
1.11851,79.76479,86.71559
1.11852,79.86893,86.53601
1.11854,80.05125,86.3141
1.11857,80.16289,86.14545
1.11859,80.24755,85.97542
1.1186,80.45377,85.81324
1.11862,80.60911,85.62375
1.11864,80.69344,85.49504
1.11866,80.87472,85.35438
1.11868,81.06694,85.17479
1.11869,81.17482,85.07271
1.11872,81.35269,84.9382
1.11874,81.58622,84.81802
1.11876,81.73644,84.69409
1.11877,81.88392,84.60328
1.11879,82.11643,84.50905
1.11881,82.3141,84.37009
1.11883,82.46023,84.31682
1.11885,82.71389,84.23727
1.11887,82.94845,84.15499
1.11889,83.11198,84.09183
1.11891,83.34277,84.04404
1.11892,83.59713,83.99522
1.11894,83.79242,83.91738
1.11896,84.01434,83.91089
1.11898,84.29395,83.87744
1.119,84.52919,83.83647
1.11902,84.72824,83.83135
1.11904,85.0099,83.81701
1.11906,85.27654,83.82521
1.11908,85.49744,83.7955
1.11909,85.7873,83.83579
1.11911,86.07716,83.85082
1.11914,86.32058,83.85594
1.11915,86.58483,83.9068
1.11917,86.8904,83.9365
1.11919,87.16694,83.98772
1.11921,87.43085,84.02084
1.11923,87.60805,84.11029
1.11924,87.21474,84.23525
1.11926,87.49129,84.29397
1.11929,85.17991,84.60432
1.11931,83.61624,84.943
1.11932,83.34413,85.16424
1.11934,83.29907,85.27075
1.11936,83.2639,85.38853
1.11938,83.18537,85.51589
1.11939,83.02525,85.62992
1.11941,82.88356,85.8037
1.11944,82.73881,85.94232
1.11946,82.49265,86.11132
1.11947,82.27347,86.2868
1.11949,82.03926,86.47014
1.11951,81.72311,86.66611
1.11953,81.40559,86.85251
1.11955,81.09048,87.09492
1.11957,80.7378,87.29841
1.11959,80.33118,87.51759
1.11961,79.93412,87.7699
1.11963,79.55311,88.00206
1.11964,79.76445,88.20247
1.11966,79.41109,88.43565
1.11968,80.11338,88.67771
1.1197,82.42611,88.6265
1.11972,82.63368,88.73063
1.11974,82.46502,89.00684
1.11976,82.21578,89.30319
1.11978,81.9348,89.61114
1.11979,81.75283,89.90817
1.11981,81.57461,90.25232
1.11983,81.31479,90.55993
1.11985,81.12906,90.86038
1.11987,80.98771,91.21408
1.11989,80.74872,91.53466
1.11991,80.55514,91.86993
1.11993,80.44316,92.20247
1.11995,80.2547,92.58041
1.11996,80.04473,92.9307
1.11998,79.93514,93.2547
1.12001,79.78252,93.65723
1.12003,79.57597,94.01605
1.12004,79.46466,94.38375
1.12006,79.37419,94.76238
1.12008,79.17003,95.17958
1.1201,79.03551,95.56504
1.12011,78.97202,95.92148
1.12013,78.86039,95.74257
1.12016,78.73099,95.91841
1.12018,78.74157,96.00376
1.12019,79.04372,91.24958
1.12021,79.10518,90.89315
1.12023,79.10723,91.02561
1.12025,79.04474,91.04337
1.12026,78.89931,91.0396
1.12028,78.86142,90.97951
1.12031,78.87302,90.9068
1.12033,78.76582,90.86106
1.12034,78.71427,90.71528
1.12036,78.75524,90.56061
1.12038,78.703,90.38001
1.1204,78.65486,90.15741
1.12042,78.72724,89.91363
1.12043,78.75352,89.66371
1.12046,78.69036,89.43462
1.12048,78.74395,89.09321
1.1205,78.8136,88.7716
1.12051,78.7757,88.436
1.12053,78.82931,88.00991
1.12055,78.94983,87.59919
1.12057,78.95837,87.1871
1.12059,78.98295,86.76989
1.12061,79.11166,86.24479
1.12063,79.18268,85.75111
1.12065,79.1977,85.26426
1.12066,79.29569,85.31342
1.12068,79.4186,84.89996
1.1207,79.35373,85.11949
1.12072,79.07344,89.36599
1.12074,79.04851,89.35541
1.12076,79.08163,88.99692
1.12078,79.20761,88.72823
1.1208,79.40837,88.41651
1.12082,79.52104,88.18333
1.12083,79.60298,87.96722
1.12085,79.79793,87.70228
1.12088,79.94781,87.48822
1.1209,80.03862,87.27859
1.12091,80.23288,87.08126
1.12093,80.43602,86.84534
1.12095,80.53948,86.68112
1.12097,80.69824,86.50529
1.12098,80.91674,86.27995
1.121,81.05946,86.12494
1.12103,81.20797,85.95696
1.12105,81.45481,85.79786
1.12106,81.64943,85.61692
1.12108,81.78155,85.4865
1.1211,82.00791,85.35471
1.12112,82.23222,85.17171
1.12114,82.39029,85.07577
1.12115,82.61938,84.94706
1.12118,82.88157,84.81869
1.1212,83.06082,84.70535
1.12122,83.26054,84.6077
1.12123,83.5265,84.52064
1.12125,83.7573,84.3834
1.12127,83.9485,84.33629
1.12129,84.23222,84.2523
1.1213,84.49408,84.16626
1.12133,84.69858,84.10958
1.12135,84.96215,84.05837
1.12137,85.24723,84.01466
1.12138,85.477,83.93887
1.1214,85.7433,83.93067
1.12142,86.05023,83.90063
1.12144,86.3138,83.85113
1.12146,86.55791,83.85352
1.12148,86.86689,83.83952
1.1215,87.15879,83.84635
1.12152,87.41553,83.82928
1.12153,87.71632,83.86206
1.12155,87.31311,83.94058
1.12157,87.46811,83.95458
1.12159,86.59512,84.0693
1.12161,84.04442,84.42061
1.12163,83.58282,84.64765
1.12165,83.49918,84.73164
1.12167,83.47664,84.80335
1.12169,83.42816,84.87642
1.1217,83.27145,84.93992
1.12172,83.14137,85.06249
1.12174,82.99832,85.15946
1.12177,82.78596,85.28202
1.12178,82.56199,85.40868
1.1218,82.33735,85.54525
1.12182,82.0649,85.69274
1.12184,81.7368,85.82248
1.12185,81.41416,86.01845
1.12187,81.10074,86.17754
1.12189,80.6873,86.36157
1.12192,80.31174,86.56676
1.12193,79.96759,86.80917
1.12195,80.07617,87.03313
1.12197,79.99764,87.24276
1.12199,79.61628,87.52511
1.12201,82.63608,87.48755
1.12202,83.2653,87.56916
1.12205,83.21476,87.82692
1.12207,83.06351,88.12224
1.12209,82.87163,88.47321
1.1221,82.79516,88.86037
1.12212,82.77262,89.25777
1.12214,82.65928,89.64323
1.12216,82.57563,90.02015
1.12217,82.56129,90.43395
1.1222,82.48378,90.81462
1.12222,82.37829,91.21715
1.12224,82.37487,91.61659
1.12225,82.33356,92.04337
1.12227,82.2151,92.44658
1.12229,82.18232,92.83546
1.12231,82.1632,93.27486
1.12233,82.04712,93.67807
1.12235,81.9959,94.09323
1.12237,82.0116,94.51384
1.12239,81.92011,94.9611
1.12241,81.83202,95.37899
1.12242,81.8426,95.77435
1.12244,81.78593,96.24106
1.12246,81.6736,96.65758
1.12248,81.68317,97.07514
1.1225,81.6637,97.51453
1.12252,81.55138,97.97135
1.12254,81.51894,98.40426
1.12256,81.53192,98.79688
1.12257,81.48958,98.60398
1.12259,81.43735,98.88052
1.12261,81.57562,98.51077
1.12264,81.91704,94.1219
1.12265,82.01809,93.90988
1.12267,82.0833,94.04884
1.12269,82.05735,94.08196
1.12271,81.98155,94.07446
1.12272,82.01126,94.03007
1.12274,82.06247,93.9512
1.12276,81.99418,93.90886
1.12279,82.0051,93.7559
1.1228,82.08362,93.59816
1.12282,82.06485,93.42848
1.12284,82.06622,93.18983
1.12286,82.17956,92.94606
1.12288,82.22019,92.69307
1.12289,82.19868,92.45067
1.12292,82.29769,92.10824
1.12294,82.39056,91.77434
1.12296,82.3868,91.43395
1.12297,82.49366,90.99148
1.12299,82.63603,90.57939
1.12301,82.67153,90.1615
1.12303,82.73982,89.72245
1.12304,82.8979,89.19701
1.12307,82.9894,88.68761
1.12309,83.03822,88.19803
1.12311,83.17444,88.2745
1.12312,83.31135,87.80062
1.12314,83.2079,88.66781
1.12316,82.99554,92.38
1.12318,83.01261,92.29191
1.1232,83.09148,91.94264
1.12322,83.26492,91.66063
1.12324,83.49059,91.35405
1.12326,83.63741,91.11164
1.12328,83.75588,90.89109
1.12329,83.98462,90.61318
1.12331,84.16079,90.39946
1.12333,84.2837,90.19119
1.12336,84.51416,89.98702
1.12337,84.73983,89.74871
1.12339,84.87776,89.57425
1.12341,85.08227,89.39911
1.12343,85.32398,89.16114
1.12344,85.49468,89.01433
1.12346,85.68349,88.84874
1.12348,85.95081,88.66848
1.12351,86.1683,88.49436
1.12352,86.33388,88.35574
1.12354,86.59234,88.21645
1.12356,86.83166,88.02525
1.12358,87.02525,87.92316
1.12359,87.28541,87.80195
1.12361,87.5664,87.6606
1.12363,87.77465,87.54931
1.12366,88.01159,87.44449
1.12367,88.29804,87.35469
1.12369,88.54933,87.21813
1.12371,88.77875,87.16862
1.12373,89.08842,87.08702
1.12375,89.36564,86.99074
1.12376,89.6043,86.93202
1.12379,89.89825,86.8651
1.12381,90.20245,86.81968
1.12383,90.44997,86.73672
1.12384,90.69852,86.66707
1.12386,90.42437,86.62474
1.12388,90.31444,86.55475
1.1239,90.49983,86.523
1.12391,87.28235,86.75892
1.12394,86.39639,86.90982
1.12396,86.17447,86.90368
1.12398,86.08911,86.87569
1.12399,85.94162,86.80947
1.12401,85.68045,86.67837
1.12403,85.40083,86.63945
1.12405,85.12155,86.56502
1.12407,84.81224,86.51893
1.12409,84.44317,86.47933
1.12411,84.08605,86.46192
1.12413,83.72381,86.44349
1.12415,83.2653,86.41242
1.12416,82.83511,86.44349
1.12418,82.40868,86.4527
1.1242,81.9034,86.48376
1.12423,81.40766,86.52882
1.12424,80.91091,86.58243
1.12426,80.53092,86.63945
1.12428,80.61457,86.62409
1.1243,80.02393,86.74187
1.12431,82.2182,86.68929
1.12433,83.35818,86.50082
1.12435,83.27146,86.49536
1.12438,83.01573,86.60666
1.12439,82.66578,86.75961
1.12441,82.36261,86.90199
1.12443,82.14752,87.09216
1.12445,81.87747,87.25365
1.12447,81.59204,87.42572
1.12448,81.3889,87.63569
1.1245,81.18303,87.82143
1.12453,80.90649,88.03106
1.12454,80.72007,88.23761
1.12456,80.576,88.48207
1.12458,80.3237,88.70877
1.1246,80.1291,88.93615
1.12462,79.99834,89.21883
1.12463,79.78768,89.46227
1.12466,79.58659,89.73711
1.12468,79.49065,90.01058
1.1247,79.33941,90.31069
1.12471,79.13388,90.60944
1.12473,79.02599,90.87847
1.12475,78.9362,91.2226
1.12477,78.79724,91.57324
1.12478,78.76037,91.94572
1.12481,78.65179,92.24855
1.12483,78.37183,92.46945
1.12485,78.1383,92.69887
1.12486,78.02051,92.92796
1.12488,77.83035,93.23899
1.1249,77.63062,93.5268
1.12492,77.55858,93.81701
1.12494,77.46401,94.15296
1.12496,77.28648,94.50531
1.12498,77.20966,94.84399
1.125,77.17962,95.15262
1.12502,77.09666,94.8334
1.12503,77.03521,95.09969
1.12505,77.22094,94.00273
1.12507,77.50534,90.07034
1.1251,77.58556,89.8747
1.12511,77.63132,89.93889
1.12513,77.59375,89.92524
1.12515,77.5142,89.86139
1.12517,77.55824,89.77638
1.12518,77.6033,89.65825
1.1252,77.54424,89.57187
1.12522,77.57667,89.38922
1.12525,77.66817,89.1912
1.12526,77.65963,88.99318
1.12528,77.69139,88.72277
1.1253,77.82555,88.45954
1.12532,77.87814,88.18334
1.12534,77.89317,87.91636
1.12535,78.02359,87.55447
1.12537,78.13728,87.1953
1.1254,78.16835,86.84773
1.12542,78.31958,86.38477
1.12543,78.48653,85.96825
1.12545,78.55038,85.53534
1.12547,78.66987,85.07716
1.12549,78.86311,84.55582
1.1255,78.9809,84.03585
1.12553,79.08059,83.55037
1.12555,79.26086,83.66098
1.12557,79.44113,83.12531
1.12558,79.30183,84.70981
1.1256,79.17687,87.81736
1.12562,79.24618,87.6446
1.12564,79.37659,87.29875
1.12566,79.59578,87.01709
1.12568,79.85423,86.71699
1.1257,80.02426,86.48039
1.12572,80.19326,86.25506
1.12574,80.44625,85.97305
1.12575,80.65382,85.76854
1.12577,80.8218,85.56131
1.12579,81.08913,85.34895
1.12582,81.34041,85.12806
1.12583,81.51624,84.94848
1.12585,81.76205,84.77674
1.12587,82.03006,84.54662
1.12589,82.23833,84.39776
1.1259,82.4756,84.23661
1.12592,82.77127,84.05566
1.12594,83.01776,83.89485
1.12596,83.23558,83.75282
1.12598,83.52885,83.61933
1.126,83.80676,83.43598
1.12602,84.03722,83.33969
1.12604,84.34142,83.22258
1.12605,84.64458,83.07988
1.12607,84.90064,82.97984
1.12609,85.18162,82.8781
1.12612,85.50119,82.79036
1.12613,85.78729,82.67326
1.12615,86.06792,82.6118
1.12617,86.23077,82.54591
1.12619,85.87365,82.5145
1.12621,86.16625,82.47557
1.12622,83.73231,82.55751
1.12624,82.26116,82.81222
1.12627,82.01398,82.89621
1.12629,81.97916,82.89825
1.1263,81.94946,82.87401
1.12632,81.87502,82.82723
1.12634,81.72241,82.84771
1.12636,81.58721,82.85317
1.12637,81.44552,82.87024
1.1264,81.20722,82.89244
1.12642,80.99247,82.93374
1.12644,80.7644,82.98427
1.12645,80.452,83.01329
1.12647,80.13653,83.10547
1.12649,79.82311,83.17169
1.12651,79.47384,83.24612
1.12653,79.06892,83.33694
1.12655,78.67834,83.4339
1.12657,78.29663,83.53906
1.12659,78.51958,83.57183
1.12661,78.15121,83.71488
1.12662,79.05322,83.80809
1.12664,81.2905,83.61827
1.12666,81.46565,83.58515
1.12668,81.2434,83.63602
1.1267,80.9211,83.74083
1.12672,80.70157,83.93065
1.12674,80.64115,84.25671
1.12676,80.56092,84.53394
1.12677,80.39499,84.79102
1.12679,80.28471,85.07951
1.12681,80.2096,85.31919
1.12683,80.03617,85.58583
1.12685,79.89346,85.83369
1.12687,79.83165,86.10989
1.12689,79.67972,86.36253
1.12691,79.51346,86.60562
1.12693,79.43561,86.89583
1.12694,79.32022,87.14336
1.12696,79.14472,87.42263
1.12699,79.06415,87.69986
1.127,79.00304,87.99314
1.12702,78.83097,88.28027
1.12704,78.72241,88.54999
1.12706,78.67666,88.87467
1.12708,78.52815,89.15975
1.12709,78.41105,89.46328
1.12711,78.39705,89.78523
1.12714,78.3035,90.10957
1.12716,78.16626,90.43494
1.12717,78.13621,90.73197
1.12719,78.08977,91.09455
1.12721,77.9556,91.41924
1.12723,77.92658,91.75144
1.12724,77.92965,92.11333
1.12727,77.8204,92.4742
1.12729,77.76339,92.8279
1.12731,77.78694,93.16249
1.12732,77.71593,93.56877
1.12734,77.64662,93.93374
1.12736,77.69818,94.29837
1.12738,77.68964,94.70977
1.1274,77.60225,95.10718
1.12742,77.6415,95.49058
1.12744,77.68623,95.84634
1.12746,77.67769,95.52917
1.12748,77.70398,95.89584
1.12749,78.03413,94.1222
1.12751,78.3455,90.81937
1.12753,78.48821,90.74289
1.12755,78.5961,90.83132
1.12757,78.62102,90.85522
1.12759,78.61112,90.81015
1.12761,78.7388,90.75314
1.12763,78.83611,90.6654
1.12764,78.84874,90.59916
1.12766,78.958,90.44074
1.12768,79.10651,90.25774
1.1277,79.15363,90.08498
1.12772,79.26151,89.82687
1.12774,79.45339,89.5872
1.12776,79.55343,89.33182
1.12778,79.6381,89.06621
1.1278,79.83167,88.73231
1.12781,79.99282,88.38748
1.12783,80.0867,88.05733
1.12786,80.30282,87.60461
1.12788,80.51176,87.20824
1.12789,80.62887,86.79479
1.12791,80.81222,86.34106
1.12793,81.04848,85.84021
1.12795,81.21371,85.33219
1.12796,81.36531,84.87366
1.12798,81.60191,85.01979
1.12801,81.82553,84.44177
1.12803,81.66917,86.69135
1.12804,81.63128,89.22087
1.12806,81.77229,88.99656
1.12808,81.96007,88.66847
1.1281,82.23353,88.39192
1.12812,82.5268,88.10479
1.12814,82.73814,87.87434
1.12816,82.96347,87.66232
1.12818,83.25333,87.38987
1.12819,83.50529,87.19527
1.12821,83.72106,86.99827
1.12823,84.03107,86.77977
1.12825,84.30728,86.5739
1.12827,84.52647,86.39363
1.12828,84.80813,86.2301
1.12831,85.10856,86.00545
1.12833,85.35746,85.86205
1.12835,85.64254,85.705
1.12836,85.96382,85.51791
1.12838,86.24139,85.36701
1.1284,86.50291,85.22703
1.12842,86.82555,85.09798
1.12844,87.13215,84.92863
1.12846,87.40426,84.83099
1.12848,87.71289,84.71218
1.1285,87.31787,84.6258
1.12851,87.49472,84.54181
1.12853,86.43942,84.46329
1.12855,83.97885,84.70433
1.12857,83.55208,84.77808
1.12859,83.48346,84.76545
1.12861,83.47458,84.69682
1.12863,83.44215,84.59201
1.12865,83.29978,84.56913
1.12867,83.18404,84.5227
1.12868,83.05738,84.49812
1.1287,82.85321,84.46842
1.12873,82.64562,84.46739
1.12875,82.42609,84.46636
1.12876,82.16661,84.43904
1.12878,81.83647,84.48411
1.1288,81.5309,84.50459
1.12882,81.22192,84.53566
1.12883,80.81905,84.57732
1.12885,80.43428,84.62955
1.12888,80.04678,84.68896
1.1289,80.09492,84.70466
1.12891,79.95801,84.75895
1.12893,79.60157,84.83543
1.12895,82.63161,84.69271
1.12897,83.17549,84.55069
1.12899,83.05804,84.55446
1.12901,82.83885,84.65927
1.12903,82.5425,84.75589
1.12905,82.3281,84.90986
1.12907,82.1649,85.02902
1.12908,81.91704,85.1475
1.1291,81.69615,85.30659
1.12912,81.55617,85.43052
1.12914,81.34381,85.57869
1.12915,81.12087,85.71629
1.12918,80.99557,85.89929
1.1292,80.84023,86.05737
1.12922,80.61524,86.21306
1.12923,80.47662,86.40971
1.12925,80.36157,86.57051
1.12927,80.15058,86.75727
1.12929,79.99968,86.95017
1.12931,79.92866,87.16389
1.12933,79.73918,87.37386
1.12935,79.57598,87.56027
1.12937,79.50087,87.80471
1.12938,79.37011,88.00854
1.1294,79.19701,88.24002
1.12942,79.13897,88.48141
1.12944,79.06318,88.73405
1.12946,78.88973,88.98431
1.12948,78.80336,89.22158
1.1295,78.7682,89.51213
1.12952,78.61968,89.76614
1.12954,78.53091,90.04268
1.12955,78.52886,90.34245
1.12957,78.42985,90.63469
1.1296,78.31343,90.93206
