"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"yjbF",1.0641898705325,-1.55017542528598,1.30755928318508,-1.1855488659068,0.235800505984251,0.293577046501066
"yjbG",1.39498394278968,-0.235663514251918,1.10046866428858,-0.214148318711344,0.830431396794449,0.863793149429231
"yjbH",137.274725942924,2.57478780020444,0.171089269668582,15.0493821453097,3.48473624668621e-51,3.38077633479223e-50
"yjbJ",4304.42447278693,4.50394802115447,0.19293369422442,23.3445383361368,1.56595374659635e-120,4.39007033097528e-119
"yjbM",1.56811073322115,1.44483591885143,1.09554929972185,1.31882327816581,0.187228200100639,0.23768976683607
"yjbQ",528.232127564962,1.11038246859105,0.197376805876797,5.62569884368353,1.84758438988703e-08,4.38437276409268e-08
"yjbR",274.406315179299,1.1327075761694,0.181734892794625,6.23274682561617,4.58326576647079e-10,1.19659443421347e-09
"yjbT",8.54293669175271,-0.106051797792711,0.468580818946363,-0.226325520603203,0.820948250732281,0.856119712474788
"yjcB",84.1723765581357,-2.10853672241378,0.299784762245958,-7.03350199195195,2.01413098495026e-12,5.86073189250023e-12
"yjcC",154.609462714305,2.15370018357197,0.154173910321977,13.9692907773707,2.40004737177481e-44,1.94346465463438e-43
"yjcE",221.412020140535,0.532596928431746,0.129755575582294,4.10461690021145,4.04985443848664e-05,7.79113028511509e-05
"yjcF",0.860201257220532,0.644345439771695,1.44907283244594,0.444660492795302,0.656565124017772,0.714383626641392
"yjcH",92.3659198022706,4.32043834700415,0.253782654516751,17.0241672159631,5.43603500615996e-65,6.67597652569192e-64
"yjcO",66.1514123011115,-1.08867937611539,0.261146085558962,-4.16885198100963,3.06137713312457e-05,5.95148603341874e-05
"yjcS",4.77788318603872,0.0759076769405134,0.646531740440721,0.117407502512977,0.906537139047091,0.925233031170477
"yjcZ",7.71948397286687,-1.24085716663121,0.617487475256443,-2.00952604927878,0.0444813749701498,0.0633555673628798
"yjdC",786.77253167173,0.815397145660631,0.10531940826791,7.74213565258966,9.77606027732169e-15,3.15394325613593e-14
"yjdF",27.6035052683057,-0.812384618169648,0.319078026290796,-2.546037493128,0.0108953485345314,0.0168593802028436
"yjdI",105.47151446922,1.32508472076144,0.198468284337695,6.67655653488089,2.4462172637405e-11,6.79226309911551e-11
"yjdJ",157.236496641251,0.732074172234357,0.179542888942061,4.07743340072131,4.55355669062134e-05,8.71889210898529e-05
"yjdM",70.3595624978531,0.411178008811716,0.188554283854745,2.18068770650935,0.0292065229398589,0.0429383420435901
"yjdN",1567.9692908193,4.92323091515292,0.15470544052824,31.8232564953283,3.08666103410881e-222,2.669633426309e-220
"yjdP",27.2332175421739,0.658428650075241,0.275832045717425,2.38706365086298,0.0169835505374201,0.025722106160437
"yjeH",115.594140957072,1.30098163553169,0.164695727186181,7.89930411528523,2.8046482268901e-15,9.23149396138321e-15
"yjeI",246.025217959665,-2.38952179499185,0.191867064170731,-12.4540488765991,1.32926725511313e-35,8.5228255394872e-35
"yjeJ",38.905739893124,-2.30048361260372,0.360005769071803,-6.39012985412713,1.65744943426307e-10,4.42385551561351e-10
"yjeM",20.1692450539194,1.60788812351141,0.371697487348223,4.32579766675976,1.51980879940664e-05,3.01956147096187e-05
"yjeN",2.37463234273401,-0.614029879385302,0.912747622862867,-0.672726900629305,0.501121050352302,0.569806173337653
"yjeO",5.32234925861765,-1.1774264099605,0.670208189390421,-1.75680695729995,0.0789507188250583,0.107515803023069
"yjeT",6.4324340566915,-1.40194076046458,0.625752909961703,-2.24040629799129,0.0250645577905122,0.037171626201544
"yjeV",0.560998502834084,-0.233540387274848,1.65980766749596,-0.140703282584044,0.888104351770158,0.910127121440663
"yjfC",6.64244323263603,-0.217299065218769,0.642750816026464,-0.338076685086343,0.735305399789262,0.783695975391544
"yjfF",189.276849250178,4.05876405259717,0.166293113170599,24.4072888841362,1.43107658030578e-131,4.65386103915439e-130
"yjfI",0.328221404310387,-0.89452663022364,1.9726049731873,-0.453474792156829,0.650206890948777,0.708223743758515
"yjfJ",2.4330060433635,0.373037125749104,0.881947137243944,0.422969937761613,0.672317194672324,0.728791839024799
"yjfK",1.00656395979664,0.688256535419362,1.27304233899396,0.540639155774874,0.588756323685995,0.652123829913779
"yjfL",0.822299798651474,3.19269535210699,1.7189834475901,1.8573159366851,0.063266218380589,0.0879077416885847
"yjfM",0.763069160736684,-0.90884925935155,1.53858970583413,-0.590702807841045,0.554719566291311,0.621911760038766
"yjfN",956.288801714552,4.92342072568781,0.153476904834021,32.0792286696965,8.59177636148619e-226,7.76123797987586e-224
"yjfP",90.9030407110137,0.695426116122834,0.162580579936944,4.27742425566788,1.89068258934102e-05,3.73269777837359e-05
"yjfY",100.238399937397,2.55020210682133,0.235031484684106,10.8504701412618,1.98402184455301e-27,1.01960161796561e-26
"yjfZ",3.47896353989534,-2.69945306385668,1.06944803778645,-2.5241554226833,0.011597664056588,0.0178984450987207
"yjgA",636.833213816043,0.738792780998259,0.115490701752974,6.39698927952207,1.58470448594226e-10,4.23247288788127e-10
"yjgH",73.5997135069754,0.0426229583712889,0.255401171172111,0.16688630743422,0.867459507140473,0.894794571304732
"yjgL",5.6378085056395,-1.05984484875232,0.624164212587766,-1.69802245527381,0.0895035237426629,0.120908268396961
"yjgM",53.7671296634603,-0.76570511728528,0.263118349576487,-2.91011675361203,0.00361293762909075,0.00584192182269447
"yjgN",1.53524931790102,1.66819469844883,1.07898149701638,1.54608276699995,0.1220845801409,0.161075565813943
"yjgR",385.425441701827,0.834193541932963,0.106321586995112,7.84594705091554,4.29698228328257e-15,1.4029906009272e-14
"yjgZ",3.41638087403384,0.37828599418864,0.729343827827255,0.518666203449708,0.603993533501189,0.665735822581978
"yjhB",16.4626610948161,-0.0954384626419623,0.382619908775835,-0.249434126277722,0.803024990219384,0.84131355289737
"yjhC",22.5568594683421,-1.81587178725229,0.400212694987147,-4.53726683335372,5.69879828297999e-06,1.16879995057082e-05
"yjhF",27.6021045305336,-0.311921559886291,0.377492740055666,-0.826298168913909,0.408634971956311,0.476233131021332
"yjhG",47.9019693474145,0.391276585448844,0.219903799177926,1.77930798336167,0.0751892828331065,0.102767060941102
"yjhH",19.4811797478612,0.677882189270374,0.326771611904246,2.07448310861537,0.0380344659015394,0.0547486203575629
"yjhI",7.05334031951778,3.53172459753717,0.641367366549075,5.50655487281786,3.65923940713082e-08,8.5291331364603e-08
"yjhP",11.8245707928662,-0.0653700184017232,0.41798410498974,-0.156393550906267,0.875722820259241,0.900990449089804
"yjhQ",5.30913017515427,0.705532059628415,0.618661380039416,1.14041716905533,0.254112543323163,0.313020451093533
"yjhU",233.580660147743,-0.246812599352852,0.139123539384696,-1.7740534811322,0.0760543044279421,0.103814891705703
"yjhX",6.96454483486768,-1.17643814355991,0.593768037181551,-1.98130931591423,0.0475565963008021,0.0674285189964284
"yjiA",87.2595936182856,-1.8827448865931,0.22728325781885,-8.28369368100878,1.19412518471948e-16,4.18098094391446e-16
"yjiC",0.882759904071495,-2.33916498456453,1.37667327225139,-1.69914316760076,0.0892922115278888,0.120669162187789
"yjiG",8.079476687891,0.561413517295253,0.46551185404257,1.20601336447151,0.227812337413072,0.284502965156418
"yjiH",6.23091370337542,2.23016564698073,0.58755727547963,3.79565659392136,0.000147253212496755,0.000268062834213753
"yjiJ",49.6888007530752,1.33983884567359,0.274658515601727,4.87819881622182,1.0705898361522e-06,2.29170494152644e-06
"yjiK",8.48620657939777,-0.275209377935165,0.482835915265453,-0.569985308122451,0.568687662880139,0.635435775043366
"yjiL",8.17936440045093,0.295412913993979,0.552840247934662,0.534354933631555,0.593095992396102,0.655963566593887
"yjiM",31.0158245830689,1.73498343608555,0.274817555871392,6.31321907577651,2.73290191432845e-10,7.20911504331287e-10
"yjiN",267.203451700034,1.72618320518416,0.126970743167236,13.5951256338679,4.28025070031978e-42,3.27668909544254e-41
"yjiR",72.0472742499852,-1.92209831747389,0.295721991494521,-6.49968001283902,8.0491034237383e-11,2.17840249117817e-10
"yjiS",0.92123996028848,-2.37791263643382,1.3560250483574,-1.75359049548108,0.0795007007863897,0.108156073861002
"yjiX",20.5875130883355,-1.58510968799536,0.407219791075857,-3.8925163332744,9.9209818018948e-05,0.000183479486008655
"yjiY",224.618288943352,-3.32343216476357,0.732875753499401,-4.5347825315472,5.7662866968169e-06,1.18085417745898e-05
